split_seed,clause_category,model,precision,recall,f1,auroc
45,Document Name,TextPlusLayout,0.94,0.831858407079646,0.8826291079812206,0.7533923303834809
45,Document Name,TextPlusLayoutPlusRetrieval,0.9509803921568627,0.8584070796460177,0.9023255813953488,0.8212389380530973
45,Effective Date,TextOnly,0.5396825396825397,0.6666666666666666,0.5964912280701754,0.6819455054749172
45,Effective Date,TextPlusLayout,0.5846153846153846,0.7450980392156863,0.6551724137931034,0.7858416093710212
45,Effective Date,TextPlusLayoutPlusRetrieval,0.631578947368421,0.7058823529411765,0.6666666666666666,0.803921568627451
45,Exclusivity,TextOnly,0.5714285714285714,0.6222222222222222,0.5957446808510638,0.8141900937081661
45,Exclusivity,TextPlusLayout,0.6140350877192983,0.7777777777777778,0.6862745098039216,0.8246318607764391
45,Exclusivity,TextPlusLayoutPlusRetrieval,0.68,0.7555555555555555,0.7157894736842105,0.8358768406961178
45,Expiration Date,TextOnly,0.9326923076923077,0.9065420560747663,0.919431279620853,0.8878504672897196
45,Expiration Date,TextPlusLayout,0.9292929292929293,0.8598130841121495,0.8932038834951457,0.8682688028482421
45,Expiration Date,TextPlusLayoutPlusRetrieval,0.967032967032967,0.822429906542056,0.8888888888888888,0.9149977748108589
45,Governing Law,TextOnly,0.9137931034482759,0.9814814814814815,0.9464285714285714,0.8268518518518518
45,Governing Law,TextPlusLayout,0.9074074074074074,0.9074074074074074,0.9074074074074074,0.7763888888888888
45,Governing Law,TextPlusLayoutPlusRetrieval,0.9090909090909091,0.9259259259259259,0.9174311926605505,0.8453703703703703
45,Insurance,TextOnly,0.7894736842105263,0.7142857142857143,0.75,0.9191583610188261
45,Insurance,TextPlusLayout,0.6382978723404256,0.7142857142857143,0.6741573033707865,0.8552048726467331
45,Insurance,TextPlusLayoutPlusRetrieval,0.6,0.6428571428571429,0.6206896551724138,0.8355481727574751
45,Ip Ownership Assignment,TextOnly,0.5789473684210527,0.7586206896551724,0.6567164179104478,0.8996865203761755
45,Ip Ownership Assignment,TextPlusLayout,0.5952380952380952,0.8620689655172413,0.704225352112676,0.8857540926506444
45,Ip Ownership Assignment,TextPlusLayoutPlusRetrieval,0.5333333333333333,0.8275862068965517,0.6486486486486487,0.8533611981887844
45,Irrevocable Or Perpetual License,TextOnly,0.6818181818181818,0.7894736842105263,0.7317073170731707,0.963302752293578
45,Irrevocable Or Perpetual License,TextPlusLayout,0.5555555555555556,0.7894736842105263,0.6521739130434783,0.9309512312892323
45,Irrevocable Or Perpetual License,TextPlusLayoutPlusRetrieval,0.4782608695652174,0.5789473684210527,0.5238095238095238,0.9000482858522453
45,Joint Ip Ownership,TextOnly,0.375,0.6666666666666666,0.48,0.9197012138188609
45,Joint Ip Ownership,TextPlusLayout,0.28,0.7777777777777778,0.4117647058823529,0.9112978524743232
45,Joint Ip Ownership,TextPlusLayoutPlusRetrieval,0.14285714285714285,0.3333333333333333,0.2,0.8169934640522876
45,License Grant,TextOnly,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.9748473748473748
45,License Grant,TextPlusLayout,0.835820895522388,0.8888888888888888,0.8615384615384616,0.9555555555555555
45,License Grant,TextPlusLayoutPlusRetrieval,0.8208955223880597,0.873015873015873,0.8461538461538461,0.9448107448107447
45,Liquidated Damages,TextOnly,0.4,0.3333333333333333,0.36363636363636365,0.7429292929292929
45,Liquidated Damages,TextPlusLayout,0.3181818181818182,0.3888888888888889,0.35,0.7101010101010101
45,Liquidated Damages,TextPlusLayoutPlusRetrieval,0.3333333333333333,0.4444444444444444,0.38095238095238093,0.7080808080808081
45,Minimum Commitment,TextOnly,0.6153846153846154,0.6666666666666666,0.64,0.8382812499999999
45,Minimum Commitment,TextPlusLayout,0.7222222222222222,0.8125,0.7647058823529411,0.8549479166666667
45,Minimum Commitment,TextPlusLayoutPlusRetrieval,0.7872340425531915,0.7708333333333334,0.7789473684210526,0.8885416666666668
45,Most Favored Nation,TextOnly,0.0,0.0,0.0,0.780578898225957
45,Most Favored Nation,TextPlusLayout,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.8842203548085901
45,Most Favored Nation,TextPlusLayoutPlusRetrieval,0.25,0.3333333333333333,0.2857142857142857,0.8534080298786181
45,No-Solicit Of Customers,TextOnly,0.6,0.42857142857142855,0.5,0.8949232585596222
45,No-Solicit Of Customers,TextPlusLayout,0.23076923076923078,0.42857142857142855,0.3,0.8665879574970484
45,No-Solicit Of Customers,TextPlusLayoutPlusRetrieval,0.3333333333333333,0.7142857142857143,0.45454545454545453,0.9079102715466352
45,No-Solicit Of Employees,TextOnly,1.0,0.5384615384615384,0.7,0.9571906354515051
45,No-Solicit Of Employees,TextPlusLayout,0.32,0.6153846153846154,0.42105263157894735,0.8769230769230769
45,No-Solicit Of Employees,TextPlusLayoutPlusRetrieval,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.8668896321070235
45,Non-Compete,TextOnly,0.5428571428571428,0.6785714285714286,0.6031746031746031,0.8024999999999999
45,Non-Compete,TextPlusLayout,0.5128205128205128,0.7142857142857143,0.5970149253731343,0.7946428571428571
45,Non-Compete,TextPlusLayoutPlusRetrieval,0.4666666666666667,0.75,0.5753424657534246,0.8078571428571428
46,Affiliate License-Licensee,TextOnly,0.35,0.6363636363636364,0.45161290322580644,0.9425019425019425
46,Affiliate License-Licensee,TextPlusLayout,0.2916666666666667,0.6363636363636364,0.4,0.8772338772338772
46,Affiliate License-Licensee,TextPlusLayoutPlusRetrieval,0.3,0.5454545454545454,0.3870967741935484,0.8135198135198136
46,Affiliate License-Licensor,TextOnly,0.42857142857142855,0.75,0.5454545454545454,0.9294354838709677
46,Affiliate License-Licensor,TextPlusLayout,0.375,0.75,0.5,0.9112903225806452
46,Affiliate License-Licensor,TextPlusLayoutPlusRetrieval,0.15384615384615385,0.5,0.23529411764705882,0.9032258064516129
46,Agreement Date,TextOnly,0.5714285714285714,0.4878048780487805,0.5263157894736842,0.7224558452481076
46,Agreement Date,TextPlusLayout,0.5882352941176471,0.7317073170731707,0.6521739130434783,0.8194561255957387
46,Agreement Date,TextPlusLayoutPlusRetrieval,0.6041666666666666,0.7073170731707317,0.651685393258427,0.8368376787216147
46,Anti-Assignment,TextOnly,0.865979381443299,0.9230769230769231,0.8936170212765957,0.8996138996138996
46,Anti-Assignment,TextPlusLayout,0.9032258064516129,0.9230769230769231,0.9130434782608695,0.9334719334719336
46,Anti-Assignment,TextPlusLayoutPlusRetrieval,0.9072164948453608,0.967032967032967,0.9361702127659575,0.9251559251559252
46,Audit Rights,TextOnly,0.609375,0.8125,0.6964285714285714,0.859375
46,Audit Rights,TextPlusLayout,0.5846153846153846,0.7916666666666666,0.672566371681416,0.8643229166666666
46,Audit Rights,TextPlusLayoutPlusRetrieval,0.609375,0.8125,0.6964285714285714,0.8390624999999999
46,Cap On Liability,TextOnly,0.7605633802816901,0.8307692307692308,0.7941176470588235,0.8945054945054945
46,Cap On Liability,TextPlusLayout,0.8115942028985508,0.8615384615384616,0.835820895522388,0.8908424908424908
46,Cap On Liability,TextPlusLayoutPlusRetrieval,0.7910447761194029,0.8153846153846154,0.803030303030303,0.8747252747252747
46,Change Of Control,TextOnly,0.5588235294117647,0.6129032258064516,0.5846153846153846,0.8250748254073828
46,Change Of Control,TextPlusLayout,0.5,0.8064516129032258,0.6172839506172839,0.8227469238443632
46,Change Of Control,TextPlusLayoutPlusRetrieval,0.425,0.5483870967741935,0.4788732394366197,0.7326238776188893
46,Competitive Restriction Exception,TextOnly,0.2727272727272727,0.3333333333333333,0.3,0.7737373737373738
46,Competitive Restriction Exception,TextPlusLayout,0.2631578947368421,0.5555555555555556,0.35714285714285715,0.7792929292929294
46,Competitive Restriction Exception,TextPlusLayoutPlusRetrieval,0.3870967741935484,0.6666666666666666,0.4897959183673469,0.8277777777777777
46,Covenant Not To Sue,TextOnly,0.47058823529411764,0.64,0.5423728813559322,0.7996116504854369
46,Covenant Not To Sue,TextPlusLayout,0.4166666666666667,0.8,0.547945205479452,0.8128155339805825
46,Covenant Not To Sue,TextPlusLayoutPlusRetrieval,0.35135135135135137,0.52,0.41935483870967744,0.7650485436893204
46,Document Name,TextOnly,0.8559322033898306,0.9619047619047619,0.905829596412556,0.8049689440993788
46,Document Name,TextPlusLayout,0.8952380952380953,0.8952380952380953,0.8952380952380953,0.6989648033126293
46,Document Name,TextPlusLayoutPlusRetrieval,0.8761904761904762,0.8761904761904762,0.8761904761904762,0.7436853002070394
46,Effective Date,TextOnly,0.5714285714285714,0.5490196078431373,0.56,0.669467787114846
46,Effective Date,TextPlusLayout,0.546875,0.6862745098039216,0.6086956521739131,0.7198879551820728
46,Effective Date,TextPlusLayoutPlusRetrieval,0.5645161290322581,0.6862745098039216,0.6194690265486725,0.7346574993633818
46,Exclusivity,TextOnly,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.8486179281839318
46,Exclusivity,TextPlusLayout,0.6595744680851063,0.6326530612244898,0.6458333333333334,0.866442779643503
46,Exclusivity,TextPlusLayoutPlusRetrieval,0.74,0.7551020408163265,0.7474747474747475,0.8698010849909583
46,Expiration Date,TextOnly,0.9134615384615384,0.9134615384615384,0.9134615384615384,0.8802083333333333
46,Expiration Date,TextPlusLayout,0.8910891089108911,0.8653846153846154,0.8780487804878049,0.8361378205128205
46,Expiration Date,TextPlusLayoutPlusRetrieval,0.9157894736842105,0.8365384615384616,0.8743718592964824,0.860576923076923
46,Governing Law,TextOnly,0.9375,0.9375,0.9375,0.8448660714285714
46,Governing Law,TextPlusLayout,0.9629629629629629,0.9285714285714286,0.9454545454545454,0.9051339285714286
46,Governing Law,TextPlusLayoutPlusRetrieval,0.9545454545454546,0.9375,0.9459459459459459,0.9129464285714286
46,Insurance,TextOnly,0.7631578947368421,0.7837837837837838,0.7733333333333333,0.9275319275319276
46,Insurance,TextPlusLayout,0.6170212765957447,0.7837837837837838,0.6904761904761905,0.8681318681318682
46,Insurance,TextPlusLayoutPlusRetrieval,0.6136363636363636,0.7297297297297297,0.6666666666666666,0.8399168399168399
46,Ip Ownership Assignment,TextOnly,0.6486486486486487,0.7272727272727273,0.6857142857142857,0.8740031897926634
46,Ip Ownership Assignment,TextPlusLayout,0.5957446808510638,0.8484848484848485,0.7,0.8669856459330144
46,Ip Ownership Assignment,TextPlusLayoutPlusRetrieval,0.5476190476190477,0.696969696969697,0.6133333333333333,0.8555023923444977
46,Irrevocable Or Perpetual License,TextOnly,0.7619047619047619,0.8421052631578947,0.8,0.9599227426364075
46,Irrevocable Or Perpetual License,TextPlusLayout,0.5769230769230769,0.7894736842105263,0.6666666666666666,0.926605504587156
46,Irrevocable Or Perpetual License,TextPlusLayoutPlusRetrieval,0.625,0.7894736842105263,0.6976744186046512,0.939159826170932
46,Joint Ip Ownership,TextOnly,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.9510324483775812
46,Joint Ip Ownership,TextPlusLayout,0.5,0.6,0.5454545454545454,0.8690265486725663
46,Joint Ip Ownership,TextPlusLayoutPlusRetrieval,0.2777777777777778,0.3333333333333333,0.30303030303030304,0.7828908554572271
46,License Grant,TextOnly,0.9538461538461539,0.9117647058823529,0.9323308270676691,0.9730392156862745
46,License Grant,TextPlusLayout,0.8873239436619719,0.9264705882352942,0.9064748201438849,0.9580882352941177
46,License Grant,TextPlusLayoutPlusRetrieval,0.9230769230769231,0.8823529411764706,0.9022556390977443,0.9561274509803922
46,Liquidated Damages,TextOnly,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.6899766899766899
46,Liquidated Damages,TextPlusLayout,0.038461538461538464,0.09090909090909091,0.05405405405405406,0.5765345765345765
46,Liquidated Damages,TextPlusLayoutPlusRetrieval,0.10714285714285714,0.2727272727272727,0.15384615384615385,0.592074592074592
46,Minimum Commitment,TextOnly,0.6037735849056604,0.8,0.6881720430107527,0.8443181818181817
46,Minimum Commitment,TextPlusLayout,0.6071428571428571,0.85,0.7083333333333334,0.8522727272727273
46,Minimum Commitment,TextPlusLayoutPlusRetrieval,0.5416666666666666,0.65,0.5909090909090909,0.8071022727272728
46,Most Favored Nation,TextOnly,0.0,0.0,0.0,0.8504065040650407
46,Most Favored Nation,TextPlusLayout,0.2,0.6,0.3,0.8894308943089431
46,Most Favored Nation,TextPlusLayoutPlusRetrieval,0.18181818181818182,0.4,0.25,0.9138211382113821
46,No-Solicit Of Customers,TextOnly,0.5,0.14285714285714285,0.2222222222222222,0.9067296340023612
46,No-Solicit Of Customers,TextPlusLayout,0.1875,0.42857142857142855,0.2608695652173913,0.7910271546635184
46,No-Solicit Of Customers,TextPlusLayoutPlusRetrieval,0.21052631578947367,0.5714285714285714,0.3076923076923077,0.8488783943329399
46,No-Solicit Of Employees,TextOnly,0.6666666666666666,0.5882352941176471,0.625,0.9109697933227345
46,No-Solicit Of Employees,TextPlusLayout,0.3939393939393939,0.7647058823529411,0.52,0.8569157392686805
46,No-Solicit Of Employees,TextPlusLayoutPlusRetrieval,0.42857142857142855,0.7058823529411765,0.5333333333333333,0.8929517753047165
46,Non-Compete,TextOnly,0.4358974358974359,0.6538461538461539,0.5230769230769231,0.8148567119155354
46,Non-Compete,TextPlusLayout,0.4,0.7692307692307693,0.5263157894736842,0.7978883861236803
46,Non-Compete,TextPlusLayoutPlusRetrieval,0.42857142857142855,0.6923076923076923,0.5294117647058824,0.8152337858220211
